title,price,location,ambientes,banos,metros_cuadrados,link
Departamento 1 Dormitorio Premium - Bv. Avellaneda 1000 Bis - Arroyito | Alquiler,900.0,"Avellaneda 1080 Bis, Arroyito, Rosario, Santa Fe",3,2,66.0,https://departamento.mercadolibre.com.ar/MLA-1905679802-departamento-1-dormitorio-premium-bv-avellaneda-1000-bis-arroyito-alquiler-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=e4688511-f8a8-4a9d-a804-5f693d610e2d
3 Dormitorios Con Cochera,530000.0,"Italia 945 - 6 Piso A, Centro, Rosario, Santa Fe",4,3,100.0,https://departamento.mercadolibre.com.ar/MLA-1456234379-3-dormitorios-con-cochera-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=e4688511-f8a8-4a9d-a804-5f693d610e2d
Departamento En Martin - Alquiler,240000.0,"Pje. Santa Cruz Al 300, Martin, Rosario, Santa Fe",2,1,42.0,https://departamento.mercadolibre.com.ar/MLA-1447987131-departamento-en-martin-alquiler-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=e4688511-f8a8-4a9d-a804-5f693d610e2d
Amplio Monoambiente Con Balcón Al Frente Y Con Patio Al Contra-frente En La Mejor Zona De Rosario,210000.0,"Jujuy Al 2100, Alberto Olmedo, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1454052115-amplio-monoambiente-con-balcon-al-frente-y-con-patio-al-contra-frente-en-la-mejor-zona-de-rosario-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Monoambiente Con Piscina Y Quincho,200000.0,"Paraguay 2324 - 1 Piso A, Centro, Rosario, Santa Fe",1,1,31.0,https://departamento.mercadolibre.com.ar/MLA-1939176948-monoambiente-con-piscina-y-quincho-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler. Departamento 1 Dormitorio. Piso Exclusivo. Pileta. Balcón Al Norte. Catamarca Y Mitre,370000.0,"AJC, Centro, Rosario, Santa Fe",4,1,43.0,https://departamento.mercadolibre.com.ar/MLA-1456234215-alquiler-departamento-1-dormitorio-piso-exclusivo-pileta-balcon-al-norte-catamarca-y-mitre-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler Monoambiente Con Amenities A Estrenar,200000.0,"Santa Fe 3200, Echesortu, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1900716058-alquiler-monoambiente-con-amenities-a-estrenar-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
San Lorenzo 1744 - Dpto De 1 Dormitorio.,300000.0,"San Lorenzo 1750, Centro, Rosario, Santa Fe",2,1,41.0,https://departamento.mercadolibre.com.ar/MLA-1456257409-san-lorenzo-1744-dpto-de-1-dormitorio-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Mendoza Al 2900 Alquiler Departamento 1 Dormitorio En Rosario,140000.0,"Mendoza Al 2900, Rosario, Santa Fe",2,1,24.0,https://departamento.mercadolibre.com.ar/MLA-1452963985-mendoza-al-2900-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Monoambiente En Pichincha Con Amenities - Thedy 100 - Rosario | Alquiler,500.0,"Thedy 158, Alberto Olmedo, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1901977550-monoambiente-en-pichincha-con-amenities-thedy-100-rosario-alquiler-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Mendoza Al 2900 Alquiler Departamento 1 Dormitorio En Rosario,140000.0,"Mendoza Al 2900, Rosario, Santa Fe",2,1,24.0,https://departamento.mercadolibre.com.ar/MLA-1453040957-mendoza-al-2900-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento Totalmente Amoblado Temporario En Lourdes,600.0,"Callao Al 1000, Rosario, Santa Fe",2,1,41.0,https://departamento.mercadolibre.com.ar/MLA-1882764920-departamento-totalmente-amoblado-temporario-en-lourdes-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Monoambiente En Alquiler Con Balcón Barrio Centro,180000.0,"San Luis 2000, Centro, Rosario, Santa Fe",1,1,31.0,https://departamento.mercadolibre.com.ar/MLA-1938560840-monoambiente-en-alquiler-con-balcon-barrio-centro-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento En Alquiler 1 Dormitorio Abasto Rosario,200000.0,"Maipú Al 2000, Abasto, Rosario, Santa Fe",2,1,37.0,https://departamento.mercadolibre.com.ar/MLA-1452840427-departamento-en-alquiler-1-dormitorio-abasto-rosario-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler | Monoambiente A Estrenar Con Parrillero | Pichincha Bis 86,220000.0,"Pichincha Bis 86, Alberto Olmedo, Rosario, Santa Fe",1,1,33.0,https://departamento.mercadolibre.com.ar/MLA-1446807001-alquiler-monoambiente-a-estrenar-con-parrillero-pichincha-bis-86-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento - Centro,125000.0,"Pje Marchena (entre San Lorenzo Y Urquiza), Centro, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1898468480-departamento-centro-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
"Monoambiente En Alquiler, Balcón Al Frente, A 1 Cuadra De Bvd Oroño",190000.0,"Jujuy Al 2000, Centro, Rosario, Santa Fe",1,1,31.0,https://departamento.mercadolibre.com.ar/MLA-1454051779-monoambiente-en-alquiler-balcon-al-frente-a-1-cuadra-de-bvd-orono-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler Amplio Departamento Dos Dormitorios.,300000.0,"Buenos Aires 2000, Centro, Rosario, Santa Fe",3,1,53.0,https://departamento.mercadolibre.com.ar/MLA-1453387637-alquiler-amplio-departamento-dos-dormitorios-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler Un Dormitorio Cochera Echesortu Rosario,350000.0,"FRANCIA 1386 7 B, Echesortu, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1939954458-alquiler-un-dormitorio-cochera-echesortu-rosario-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento En Alquiler 3 Dormitorios Condo 10 Tierra Nueva Fisherton,800000.0,"Parravicini Al 9100, Fisherton, Rosario, Santa Fe",4,3,121.0,https://departamento.mercadolibre.com.ar/MLA-1916550652-departamento-en-alquiler-3-dormitorios-condo-10-tierra-nueva-fisherton-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento En Pichincha,180000.0,"Ovidio Lagos Al 400, Alberto Olmedo, Rosario, Santa Fe",1,1,32.0,https://departamento.mercadolibre.com.ar/MLA-1920573866-departamento-en-pichincha-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Rosario. Alquiler. Centro. Dorrego Y Jujuy. 2 Dormitorios. Cocina Separada. Lavadero. Balcón. Silencioso,385000.0,"Dorrego 180, Centro, Rosario, Santa Fe",4,1,58.0,https://departamento.mercadolibre.com.ar/MLA-1456296943-rosario-alquiler-centro-dorrego-y-jujuy-2-dormitorios-cocina-separada-lavadero-balcon-silencioso-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Excelente Monoambiente Alquiler Temporario Puerto Norte Rosario,180000.0,"Bv. Avellaneda Al 500, Puerto Norte, Rosario, Santa Fe",1,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1878509890-excelente-monoambiente-alquiler-temporario-puerto-norte-rosario-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento Alquiler Amoblado Rosario,500000.0,"3 De Febrero 900, Centro, Rosario, Santa Fe",3,2,75.0,https://departamento.mercadolibre.com.ar/MLA-1921429226-departamento-alquiler-amoblado-rosario-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Riccheri 962 - 2 Dorm.,430000.0,"Riccheri 962, Centro, Rosario, Santa Fe",3,1,55.0,https://departamento.mercadolibre.com.ar/MLA-1937824148-riccheri-962-2-dorm-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler Departamento De 1 Dormitorio En Zona Centro,190000.0,"Rioja Al 1200 - 2° Piso, Centro, Rosario, Santa Fe",2,1,32.0,https://departamento.mercadolibre.com.ar/MLA-1924018160-alquiler-departamento-de-1-dormitorio-en-zona-centro-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento En Alquiler Richieri 1300,130000.0,"Richieri Al 1300, Rosario, Santa Fe",1,1,21.0,https://departamento.mercadolibre.com.ar/MLA-1908348704-departamento-en-alquiler-richieri-1300-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento En Alquiler,210000.0,"3 De Febrero 3098 - 3 Piso 04, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1455535497-departamento-en-alquiler-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento En Macrocentro,250000.0,"SAN Lorenzo AL 2500, Rosario, Santa Fe",2,1,37.0,https://departamento.mercadolibre.com.ar/MLA-1452484511-departamento-en-macrocentro-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Venta Departamento Con Balcón Al Frente - Nuestra Señora De Lourdes,240000.0,"San Juan Al 2500, Rosario, Santa Fe",1,1,37.0,https://departamento.mercadolibre.com.ar/MLA-1455834559-venta-departamento-con-balcon-al-frente-nuestra-senora-de-lourdes-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Monoambiente En Alquiler Con Terraza Exclusiva,210000.0,"Urquiza 2800, Centro, Rosario, Santa Fe",1,1,28.0,https://departamento.mercadolibre.com.ar/MLA-1928761144-monoambiente-en-alquiler-con-terraza-exclusiva-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Rosario. Alquiler. Centro/parque España. Departamento 1 Dormitorio.,365000.0,"Brown 1779, Centro, Rosario, Santa Fe",2,1,38.0,https://departamento.mercadolibre.com.ar/MLA-1456221661-rosario-alquiler-centroparque-espana-departamento-1-dormitorio-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler Dpto 1 Dormitorio - Zona Parque España - Brown 1800 Rosario,300000.0,"Brown 1876, Rosario, Santa Fe",2,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1936303322-alquiler-dpto-1-dormitorio-zona-parque-espana-brown-1800-rosario-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento 1 Dormitorio - 3 De Febrero 1400 - Centro Rosario | Venta,230000.0,"3 De Febrero 1441, Centro, Rosario, Santa Fe",2,1,53.0,https://departamento.mercadolibre.com.ar/MLA-1902016342-departamento-1-dormitorio-3-de-febrero-1400-centro-rosario-venta-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento Monoambiente - Abasto,120000.0,"Mitre Al 2400, Abasto, Rosario, Santa Fe",1,1,22.0,https://departamento.mercadolibre.com.ar/MLA-1445857517-departamento-monoambiente-abasto-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
San Luis 669 Centrico Amplio,250000.0,"SAN LUIS 669, Rosario, Santa Fe",4,1,60.0,https://departamento.mercadolibre.com.ar/MLA-1442144083-san-luis-669-centrico-amplio-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
2 Dormitorios En Alquiler - Centro,300000.0,"Sarmiento 1292 - 9 Piso B, Centro, Rosario, Santa Fe",3,1,65.0,https://departamento.mercadolibre.com.ar/MLA-1911654494-2-dormitorios-en-alquiler-centro-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Italia 369 Escalera,250000.0,"ITALIA 369, Rosario, Santa Fe",3,1,55.0,https://departamento.mercadolibre.com.ar/MLA-1866724126-italia-369-escalera-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Montevideo 1523,150000.0,"MONTEVIDEO 1523, Rosario, Santa Fe",2,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1894737612-montevideo-1523-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento 2 Dormitorios - Sarmiento 1200 - Centro Rosario | Alquiler,420000.0,"Sarmiento 1271, Centro, Rosario, Santa Fe",3,1,66.0,https://departamento.mercadolibre.com.ar/MLA-1915640734-departamento-2-dormitorios-sarmiento-1200-centro-rosario-alquiler-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler Departamento 1 Dormitorio Dos Balcones,300000.0,"Rioja 3200, Echesortu, Rosario, Santa Fe",2,1,54.0,https://departamento.mercadolibre.com.ar/MLA-1900045246-alquiler-departamento-1-dormitorio-dos-balcones-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
San Luis 669 Centrico Amplio,250000.0,"SAN LUIS 669, Rosario, Santa Fe",4,1,60.0,https://departamento.mercadolibre.com.ar/MLA-1442185301-san-luis-669-centrico-amplio-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento En Alquiler 2 Dormitorios Zona Colegio Ingles,300000.0,"Mitre Al 400, Centro, Rosario, Santa Fe",3,1,55.0,https://departamento.mercadolibre.com.ar/MLA-1455724367-departamento-en-alquiler-2-dormitorios-zona-colegio-ingles-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento - Centro,420000.0,"Dorrego 946 - 5 Piso A, Centro, Rosario, Santa Fe",3,1,70.0,https://departamento.mercadolibre.com.ar/MLA-1454048875-departamento-centro-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Departamento En Alquiler Un Ambiente Martin Rosario,195000.0,"Buenos Aires Al 900, Martin, Rosario, Santa Fe",1,1,25.0,https://departamento.mercadolibre.com.ar/MLA-1881185220-departamento-en-alquiler-un-ambiente-martin-rosario-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Dos Dormitorios. Zona Centro. Muy Amplio.,300000.0,"Ricardone 1249, Centro, Rosario, Santa Fe",3,1,65.0,https://departamento.mercadolibre.com.ar/MLA-1918995824-dos-dormitorios-zona-centro-muy-amplio-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler Totalmente Amoblado Un Dormitorio Zona Centro Rosario,450000.0,"Urquiza Al 1900, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1448341339-alquiler-totalmente-amoblado-un-dormitorio-zona-centro-rosario-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=79f18943-e0fb-4487-bf7c-1b7ecccef757
Alquiler Departamento Monoambiente Rosario Centro,230000.0,"Paraguay Al 300, Centro, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1881811526-alquiler-departamento-monoambiente-rosario-centro-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
Alquiler Departamento Monoambiente Con Amenitis,250000.0,"9 De Julio 1900, Centro, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1452406181-alquiler-departamento-monoambiente-con-amenitis-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
Alquiler Departamento 1 Dormitorio,150000.0,"La Paz Al 1500, Abasto, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1937359376-alquiler-departamento-1-dormitorio-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
Departamento De 2 Dormitorios - Amoblado,499500.0,"Zeballos 835, Centro, Rosario, Santa Fe",3,1,61.0,https://departamento.mercadolibre.com.ar/MLA-1932695720-departamento-de-2-dormitorios-amoblado-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
Ov. Lagos Y Salta - 2 Dorm.,300000.0,"Ovidio Lagos 187, Alberto Olmedo, Rosario, Santa Fe",4,1,70.0,https://departamento.mercadolibre.com.ar/MLA-1937948786-ov-lagos-y-salta-2-dorm-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
Departamento De 2 Dormitorios - Amoblado,499500.0,"Zeballos 835, Centro, Rosario, Santa Fe",3,1,61.0,https://departamento.mercadolibre.com.ar/MLA-1937812134-departamento-de-2-dormitorios-amoblado-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
Departamento De 1 Dormitorio Con Balcón Corrido Al Frente,350000.0,"Mendoza Y Crespo, Luis Agote, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1904622410-departamento-de-1-dormitorio-con-balcon-corrido-al-frente-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
Departamento En Alquiler,230000.0,"1 De Mayo Al 3500, Rosario, Santa Fe",2,1,42.0,https://departamento.mercadolibre.com.ar/MLA-1937386614-departamento-en-alquiler-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
Balcarce 137 Bis A Pasos Del Río,240000.0,"BALCARCE 137 BIS, Rosario, Santa Fe",3,1,36.0,https://departamento.mercadolibre.com.ar/MLA-1448202887-balcarce-137-bis-a-pasos-del-rio-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
1 Dormitorio Nuevo Balcarce - Mendoza,210000.0,"Balcarce 1158 - 1º Piso 02, Centro, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1447656567-1-dormitorio-nuevo-balcarce-mendoza-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=9adfb013-a8fd-43f0-bf73-42fd48b349bf
